Title;Date;Price (€);Product Name
Lidl;17.5.2023;0.95;Štručka s česnovim maslom
Lidl;17.5.2023;1.09;Rajski jogurt več vrst 350 ml za
Lidl;17.5.2023;0.55;Rahel smetanov puding več vrst 200 g za
Lidl;17.5.2023;1.39;BIO veganska kokosova krema 400 g za
Lidl;17.5.2023;3.59;Fileji osliča 500 g za
Lidl;10.5.2023;2.65;Piščančji mini file 350 g za
Lidl;10.5.2023;2.99;Piščančja stegna 500 g za
Lidl;10.5.2023;2.39;Odščipanci 400 g za
Lidl;10.5.2023;1.99;Panirani piščančji zrezek 200 g za
Lidl;10.5.2023;1.59;Ljubljanska salama 400 g za
Lidl;10.5.2023;0.66;Pizza štručka 2 +1 gratis
Lidl;10.5.2023;3.59;Sveža jajca iz hlevske reje 18 kosov za
Lidl;10.5.2023;3.79;Sir Jošt v kosu 370 g za
Lidl;10.5.2023;2.29;Brazilski oreščki 200 g za
Lidl;10.5.2023;4.19;Oslič brez glave 1 kg za
Lidl;10.5.2023;3.99;Ogrska mini salama
Lidl;10.5.2023;1.49;Jogurt na grški način 4 x 125 g za
Spar;9.5.2023;3.99;Borovnice pakirano 500 g za
Mercator;4.5.2023;;
Mercator;28.4.2023;;
Spar;28.4.2023;;
Spar;25.4.2023;1.19;Banane
Mercator;20.4.2023;;
Spar;18.4.2023;4.99;Borovnice pakirane 500 g za
Lidl;19.4.2023;3.99;File rdeče postrvi 280 g za
Lidl;19.4.2023;3.59;Svinjski zrezki za hitro pripravo 400 g za
Lidl;19.4.2023;2.39;Odščipanci 400 g za
Lidl;19.4.2023;1.99;Piščančje peruti 500 g za
Lidl;19.4.2023;2.99;Klobasa za kuhanje 500 g za
Lidl;19.4.2023;1.69;Toast šunka 200 g za
Lidl;19.4.2023;1.29;Tunina pašteta Argeta
Lidl;19.4.2023;4.99;Fileji vitkega soma 900 g za
Lidl;19.4.2023;3.79;Nizozemska Gavda 450 g za
Lidl;19.4.2023;0.69;Tekoči jogurt
