store,date,product_name,regular_price,discounted_price
hofer,2014-06-18,Folio vrečke za gospodinjstvo,,49.0
hofer,2014-06-18,Milfina jogurt,,25.0
hofer,2014-06-18,Studio arašidi Jumbo,,59.0
hofer,2014-06-18,Bajnof cviček,,39.0
hofer,2014-06-18,Začinjen svinjski steak,,99.0
hofer,2014-06-18,Cockta,,99.0
hofer,2014-06-25,Natur Aktiv bio ovseni keksi,,99.0
hofer,2014-06-25,Bezgov sirup,,59.0
hofer,2014-06-25,Mehko suho sadje,,39.0
hofer,2014-06-25,Košaki mortadela,,75.0
hofer,2014-06-25,Tortilla čips,,68.0
hofer,2014-06-25,African Rock Selection Sauvignon Blanc,,39.0
hofer,2014-06-25,Bonboni Nimm,,89.0
hofer,2014-06-25,Korngold toast,,49.0
hofer,2014-06-25,Natur Aktiv bio ovseni keksi,,99.0
hofer,2014-06-25,Bezgov sirup,,59.0
hofer,2014-06-25,Mehko suho sadje,,39.0
hofer,2014-06-25,Košaki mortadela,,75.0
hofer,2014-06-25,Tortilla čips,,68.0
hofer,2014-06-25,African Rock Selection Sauvignon Blanc,,39.0
hofer,2014-06-25,Bonboni Nimm,,89.0
hofer,2014-06-25,Korngold toast,,49.0
hofer,2014-07-02,Le Gusto začimbe v vrečkah,,9.0
hofer,2014-07-02,Snack Mix/Spicy Bites,,44.0
hofer,2014-07-02,My Air tekoči osvežilec zraka,,99.0
hofer,2014-07-02,Solo žepni robčki,,39.0
hofer,2014-07-02,Primana mesni narezek,,49.0
hofer,2014-07-02,Karlskrone brezalkoholno pivo,,29.0
hofer,2014-07-02,Bella mini čokoladice,,49.0
hofer,2014-07-02,Bon Apetit bagete/mini bagete,,39.0
hofer,2014-07-02,Le Gusto začimbe v vrečkah,,9.0
hofer,2014-07-02,Snack Mix/Spicy Bites,,44.0
hofer,2014-07-02,My Air tekoči osvežilec zraka,,99.0
hofer,2014-07-02,Solo žepni robčki,,39.0
hofer,2014-07-02,Primana mesni narezek,,49.0
hofer,2014-07-02,Karlskrone brezalkoholno pivo,,29.0
hofer,2014-07-02,Bella mini čokoladice,,49.0
hofer,2014-07-02,Bon Apetit bagete/mini bagete,,39.0
lidl,2014-07-02,Korenje po super ceni,,59.0
lidl,2014-07-02,Avokado,,59.0
lidl,2014-07-02,Korenje po super ceni,,59.0
lidl,2014-07-02,Avokado,,59.0
perutnina-ptuj,2014-07-06,Piščančji file sveže,,59.0
perutnina-ptuj,2014-07-06,Hrustljava piščančja nabodalca,,19.0
perutnina-ptuj,2014-07-06,Puranja hrenovka hot-dog,,99.0
perutnina-ptuj,2014-07-06,Piščančji file sveže,,59.0
perutnina-ptuj,2014-07-06,Hrustljava piščančja nabodalca,,19.0
perutnina-ptuj,2014-07-06,Puranja hrenovka hot-dog,,99.0
hofer,2014-07-09,Studio jedrca makadamije,,99.0
hofer,2014-07-09,Mini čokoladne banane/ananas,,55.0
hofer,2014-07-09,Arlberger lahko narezek,,49.0
hofer,2014-07-09,Lyttos grški jogurt z medom in pekan oreščki,,89.0
hofer,2014-07-09,Pasto Subito gotova jed s testeninami,,69.0
hofer,2014-07-09,Nimm bonboni,,89.0
hofer,2014-07-09,Almare Seafood tunina z zelenjavo,,79.0
hofer,2014-07-09,Suprawisch gobice za čiščenje,,55.0
hofer,2014-07-09,Studio jedrca makadamije,,99.0
hofer,2014-07-09,Mini čokoladne banane/ananas,,55.0
hofer,2014-07-09,Arlberger lahko narezek,,49.0
hofer,2014-07-09,Lyttos grški jogurt z medom in pekan oreščki,,89.0
hofer,2014-07-09,Pasto Subito gotova jed s testeninami,,69.0
hofer,2014-07-09,Nimm bonboni,,89.0
hofer,2014-07-09,Almare Seafood tunina z zelenjavo,,79.0
hofer,2014-07-09,Suprawisch gobice za čiščenje,,55.0
lidl,2014-07-09,paradižnik češnjevec,,79.0
lidl,2014-07-09,slive,,39.0
lidl,2014-07-09,srobot,,99.0
lidl,2014-07-09,paradižnik češnjevec,,79.0
lidl,2014-07-09,slive,,39.0
lidl,2014-07-09,srobot,,99.0
mercator,2014-07-10,V torek banane za samo,,39.0
mercator,2014-07-10,V torek banane za samo,,39.0
perutnina-ptuj,2014-07-13,Piščančja prsa sveže,,49.0
perutnina-ptuj,2014-07-13,Puranji šink,,79.0
perutnina-ptuj,2014-07-13,Piščančji ražnjiči sveže,,99.0
perutnina-ptuj,2014-07-13,Piščančja prsa sveže,,49.0
perutnina-ptuj,2014-07-13,Puranji šink,,79.0
perutnina-ptuj,2014-07-13,Piščančji ražnjiči sveže,,99.0
hofer,2014-07-16,Fresh life žvečilni gumi Xylit Pro,,99.0
hofer,2014-07-16,Milfina sir z maslom/s smetano,,99.0
hofer,2014-07-16,Taste of America čajno pecivo,,74.0
hofer,2014-07-16,Belo vino,,39.0
hofer,2014-07-16,Lomee majoneza/remulada,,99.0
hofer,2014-07-16,Almare Seafood koščki tune v olju,,69.0
hofer,2014-07-16,Cockta,,99.0
hofer,2014-07-16,Pepino instant kakav Pepino Plus,,99.0
hofer,2014-07-16,Fresh life žvečilni gumi Xylit Pro,,99.0
hofer,2014-07-16,Milfina sir z maslom/s smetano,,99.0
hofer,2014-07-16,Taste of America čajno pecivo,,74.0
hofer,2014-07-16,Belo vino,,39.0
hofer,2014-07-16,Lomee majoneza/remulada,,99.0
hofer,2014-07-16,Almare Seafood koščki tune v olju,,69.0
hofer,2014-07-16,Cockta,,99.0
hofer,2014-07-16,Pepino instant kakav Pepino Plus,,99.0
lidl,2014-07-16,Kivi,,25.0
lidl,2014-07-16,Redkvice,,36.0
lidl,2014-07-16,Aloe vera,,49.0
lidl,2014-07-16,Kivi,,25.0
lidl,2014-07-16,Redkvice,,36.0
lidl,2014-07-16,Aloe vera,,49.0
perutnina-ptuj,2014-07-20,Piščančji file sveže,,69.0
perutnina-ptuj,2014-07-20,Ptujska posebna,,59.0
perutnina-ptuj,2014-07-20,Fit nabodalca sveže,,49.0
perutnina-ptuj,2014-07-20,Piščančji file sveže,,69.0
perutnina-ptuj,2014-07-20,Ptujska posebna,,59.0
perutnina-ptuj,2014-07-20,Fit nabodalca sveže,,49.0
hofer,2014-07-23,Toast šunka,,89.0
hofer,2014-07-23,Natur Aktiv bio zamrznjene garnele,,19.0
hofer,2014-07-23,Happy Harvest suho sadje,,89.0
hofer,2014-07-23,Sunsnacks slani krekerji,,59.0
hofer,2014-07-23,Hola! Španske olive,,99.0
hofer,2014-07-23,Landvogt polžki,,55.0
hofer,2014-07-23,Mamm mlečna riževa čokolada,,89.0
hofer,2014-07-23,Toast šunka,,89.0
hofer,2014-07-23,Natur Aktiv bio zamrznjene garnele,,19.0
hofer,2014-07-23,Happy Harvest suho sadje,,89.0
hofer,2014-07-23,Sunsnacks slani krekerji,,59.0
hofer,2014-07-23,Hola! Španske olive,,99.0
hofer,2014-07-23,Landvogt polžki,,55.0
hofer,2014-07-23,Mamm mlečna riževa čokolada,,89.0
lidl,2014-07-23,Bio paradižnik v grozdu,,19.0
lidl,2014-07-23,Bio paradižnik v grozdu,,19.0
hofer,2014-07-30,Choceur hrustljave čokoladne palčke,,99.0
hofer,2014-07-30,Okus tradicije rogljički,,29.0
hofer,2014-07-30,Piščančje prsi v ovitku,,99.0
hofer,2014-07-30,Natur Aktiv bio sir trapist / gavda,,99.0
hofer,2014-07-30,Mlečni kruhki po akcijski ceni,,39.0
hofer,2014-07-30,Solo vlažni toaletni papir,,19.0
hofer,2014-07-30,Choceur hrustljave čokoladne palčke,,99.0
hofer,2014-07-30,Okus tradicije rogljički,,29.0
hofer,2014-07-30,Piščančje prsi v ovitku,,99.0
hofer,2014-07-30,Natur Aktiv bio sir trapist / gavda,,99.0
hofer,2014-07-30,Mlečni kruhki po akcijski ceni,,39.0
hofer,2014-07-30,Solo vlažni toaletni papir,,19.0
perutnina-ptuj,2014-08-03,dva piščanca na podstavku sveže po super akcijski ceni,,79.0
perutnina-ptuj,2014-08-03,piščančja sendvič poltrajna,,9.0
perutnina-ptuj,2014-08-03,puranji čevapčiči sveže,,99.0
perutnina-ptuj,2014-08-03,dva piščanca na podstavku sveže po super akcijski ceni,,79.0
perutnina-ptuj,2014-08-03,piščančja sendvič poltrajna,,9.0
perutnina-ptuj,2014-08-03,puranji čevapčiči sveže,,99.0
hofer,2014-08-06,Osana sončnično olje,,89.0
hofer,2014-08-06,Toffifee,,69.0
hofer,2014-08-06,Milfina paniran sir,,69.0
hofer,2014-08-06,Natur Aktiv Bio keksi Vital,,49.0
hofer,2014-08-06,Mehko suho sadje,,49.0
hofer,2014-08-06,Garten Krone mladi grah,,49.0
hofer,2014-08-06,Monarc polnjeni rogljički,,99.0
hofer,2014-08-06,Garten Krone pečena paprika,,29.0
hofer,2014-08-06,Osana sončnično olje,,89.0
hofer,2014-08-06,Toffifee,,69.0
hofer,2014-08-06,Milfina paniran sir,,69.0
hofer,2014-08-06,Natur Aktiv Bio keksi Vital,,49.0
hofer,2014-08-06,Mehko suho sadje,,49.0
hofer,2014-08-06,Garten Krone mladi grah,,49.0
hofer,2014-08-06,Monarc polnjeni rogljički,,99.0
hofer,2014-08-06,Garten Krone pečena paprika,,29.0
lidl,2014-08-06,Galia melona po super ceni,,99.0
lidl,2014-08-06,Rdeča pesa,,69.0
lidl,2014-08-06,Cvetoča lončnica,,99.0
lidl,2014-08-06,Galia melona po super ceni,,99.0
lidl,2014-08-06,Rdeča pesa,,69.0
lidl,2014-08-06,Cvetoča lončnica,,99.0
perutnina-ptuj,2014-08-10,puranji file postrežno ali vakuum,,69.0
perutnina-ptuj,2014-08-10,Poli,,79.0
perutnina-ptuj,2014-08-10,piščančji zrezek s sirom,,54.0
perutnina-ptuj,2014-08-10,puranji file postrežno ali vakuum,,69.0
perutnina-ptuj,2014-08-10,Poli,,79.0
perutnina-ptuj,2014-08-10,piščančji zrezek s sirom,,54.0
hofer,2014-08-13,Špansko bio bučno olje,,49.0
hofer,2014-08-13,Vademecum žvečilni gumi za nego zob,,59.0
hofer,2014-08-13,Le Gusto začimbe,,39.0
hofer,2014-08-13,Cucina Nobile lazanja,,49.0
hofer,2014-08-13,Ave Aljaževa salama,,29.0
hofer,2014-08-13,Happy Harvest mleti orehi,,69.0
hofer,2014-08-13,Mešani domači keksi,,89.0
hofer,2014-08-13,Carloni paradižnikovi koščki,,39.0
hofer,2014-08-13,Špansko bio bučno olje,,49.0
hofer,2014-08-13,Vademecum žvečilni gumi za nego zob,,59.0
hofer,2014-08-13,Le Gusto začimbe,,39.0
hofer,2014-08-13,Cucina Nobile lazanja,,49.0
hofer,2014-08-13,Ave Aljaževa salama,,29.0
hofer,2014-08-13,Happy Harvest mleti orehi,,69.0
hofer,2014-08-13,Mešani domači keksi,,89.0
hofer,2014-08-13,Carloni paradižnikovi koščki,,39.0
lidl,2014-08-13,Zelena paprika po super ceni,,99.0
lidl,2014-08-13,Breskve,,69.0
lidl,2014-08-13,Netresk,,99.0
lidl,2014-08-13,Zelena paprika po super ceni,,99.0
lidl,2014-08-13,Breskve,,69.0
lidl,2014-08-13,Netresk,,99.0
perutnina-ptuj,2014-08-17,piščančje peruti postrežno in vakuum po super ceni,,89.0
perutnina-ptuj,2014-08-17,dog,,59.0
perutnina-ptuj,2014-08-17,piščančji cordon blue,,53.0
perutnina-ptuj,2014-08-17,piščančje peruti postrežno in vakuum po super ceni,,89.0
perutnina-ptuj,2014-08-17,dog,,59.0
perutnina-ptuj,2014-08-17,piščančji cordon blue,,53.0
hofer,2014-08-20,Le Gusto začimbe z mlinčkom,,69.0
hofer,2014-08-20,Lomee majoneza,,19.0
hofer,2014-08-20,Belmont instant kava Mocca,,29.0
hofer,2014-08-20,Bella piknik keksi,,29.0
hofer,2014-08-20,Natur Aktiv bio vegetarijanska omaka za testenine,,19.0
hofer,2014-08-20,Žvečilni gumi Orbit White,,29.0
hofer,2014-08-20,Vložena mešana zelenjava Garten Krone,,69.0
hofer,2014-08-20,Karlskrone radler s limoninim sokom,,44.0
hofer,2014-08-20,Le Gusto začimbe z mlinčkom,,69.0
hofer,2014-08-20,Lomee majoneza,,19.0
hofer,2014-08-20,Belmont instant kava Mocca,,29.0
hofer,2014-08-20,Bella piknik keksi,,29.0
hofer,2014-08-20,Natur Aktiv bio vegetarijanska omaka za testenine,,19.0
hofer,2014-08-20,Žvečilni gumi Orbit White,,29.0
hofer,2014-08-20,Vložena mešana zelenjava Garten Krone,,69.0
hofer,2014-08-20,Karlskrone radler s limoninim sokom,,44.0
lidl,2014-08-20,Belo grozdje po super ceni,,19.0
lidl,2014-08-20,Jedilna buča po super ceni,,99.0
lidl,2014-08-20,Belo grozdje po super ceni,,19.0
lidl,2014-08-20,Jedilna buča po super ceni,,99.0
perutnina-ptuj,2014-08-24,domači piščanec,,89.0
perutnina-ptuj,2014-08-24,puranja pleskavica podstavek,,43.0
perutnina-ptuj,2014-08-24,piščančje prsi v ovitku,,89.0
perutnina-ptuj,2014-08-24,domači piščanec,,89.0
perutnina-ptuj,2014-08-24,puranja pleskavica podstavek,,43.0
perutnina-ptuj,2014-08-24,piščančje prsi v ovitku,,89.0
hofer,2014-08-27,Natur aktiv bio riž,,49.0
hofer,2014-08-27,Osana delikatesno jedilno olje,,99.0
hofer,2014-08-27,Natur Aktiv bio tofu,,49.0
hofer,2014-08-27,Panini Spumante Doice,,39.0
hofer,2014-08-27,Orbit žvečilni gumi,,19.0
hofer,2014-08-27,Dolce Nobilia Italijanski keksi,,19.0
hofer,2014-08-27,Garten Krone vložena rdeča pesa,,55.0
hofer,2014-08-27,Cedevita,,99.0
hofer,2014-08-27,Natur aktiv bio riž,,49.0
hofer,2014-08-27,Osana delikatesno jedilno olje,,99.0
hofer,2014-08-27,Natur Aktiv bio tofu,,49.0
hofer,2014-08-27,Panini Spumante Doice,,39.0
hofer,2014-08-27,Orbit žvečilni gumi,,19.0
hofer,2014-08-27,Dolce Nobilia Italijanski keksi,,19.0
hofer,2014-08-27,Garten Krone vložena rdeča pesa,,55.0
hofer,2014-08-27,Cedevita,,99.0
lidl,2014-08-27,Medena melona,,99.0
lidl,2014-08-27,Roma paradižnik,,69.0
lidl,2014-08-27,Kalateja,,99.0
lidl,2014-08-27,Hebe rastlina,,99.0
lidl,2014-08-27,Medena melona,,99.0
lidl,2014-08-27,Roma paradižnik,,69.0
lidl,2014-08-27,Kalateja,,99.0
lidl,2014-08-27,Hebe rastlina,,99.0
mana,2014-08-31,Majica za moške,,59.0
mana,2014-08-31,Kratke hlače zanj,,99.0
mana,2014-08-31,Majica brez rokavov,,79.0
mana,2014-08-31,Pulover,,20.0
mana,2014-08-31,Dolge športne hlače,,20.0
mana,2014-08-31,Majica,,99.0
mana,2014-08-31,Kratke hlače,,39.0
mana,2014-08-31,Obleka,,99.0
mana,2014-08-31,Majica za moške,,59.0
mana,2014-08-31,Kratke hlače zanj,,99.0
mana,2014-08-31,Majica brez rokavov,,79.0
mana,2014-08-31,Pulover,,20.0
mana,2014-08-31,Dolge športne hlače,,20.0
mana,2014-08-31,Majica,,99.0
mana,2014-08-31,Kratke hlače,,39.0
mana,2014-08-31,Obleka,,99.0
perutnina-ptuj,2014-08-31,piščančje peruti sveže,,89.0
perutnina-ptuj,2014-08-31,piščančji ražnjiči sveže,,59.0
perutnina-ptuj,2014-08-31,piščančja hrenovka brez ovoja,,87.0
perutnina-ptuj,2014-08-31,piščančje peruti sveže,,89.0
perutnina-ptuj,2014-08-31,piščančji ražnjiči sveže,,59.0
perutnina-ptuj,2014-08-31,piščančja hrenovka brez ovoja,,87.0
hofer,2014-09-03,Finest Bakery piškoti,,99.0
hofer,2014-09-03,Natur Aktiv bio margarina,,89.0
hofer,2014-09-03,Lomee gorčica,,69.0
hofer,2014-09-03,Sauvingnon Blanc,,29.0
hofer,2014-09-03,Kolmix mešanica začimb,,39.0
hofer,2014-09-03,Garten Krone pečena paprika,,29.0
hofer,2014-09-03,Briketi za pse,,99.0
hofer,2014-09-03,Finest Bakery piškoti,,99.0
hofer,2014-09-03,Natur Aktiv bio margarina,,89.0
hofer,2014-09-03,Lomee gorčica,,69.0
hofer,2014-09-03,Sauvingnon Blanc,,29.0
hofer,2014-09-03,Kolmix mešanica začimb,,39.0
hofer,2014-09-03,Garten Krone pečena paprika,,29.0
hofer,2014-09-03,Briketi za pse,,99.0
lidl,2014-09-03,Limete,,59.0
lidl,2014-09-03,Korenje,,49.0
lidl,2014-09-03,Jesenski aranžma,,99.0
lidl,2014-09-03,Pokrivne grmovnice,,99.0
lidl,2014-09-03,Cvetoča lončnica,,99.0
lidl,2014-09-03,Limete,,59.0
lidl,2014-09-03,Korenje,,49.0
lidl,2014-09-03,Jesenski aranžma,,99.0
lidl,2014-09-03,Pokrivne grmovnice,,99.0
lidl,2014-09-03,Cvetoča lončnica,,99.0
perutnina-ptuj,2014-09-07,Vok okus jeseni,,39.0
perutnina-ptuj,2014-09-07,Štajerski piščanec s bučnimi semeni,,29.0
perutnina-ptuj,2014-09-07,Neža,,79.0
perutnina-ptuj,2014-09-07,piščančja stegna,,79.0
perutnina-ptuj,2014-09-07,Vok okus jeseni,,39.0
perutnina-ptuj,2014-09-07,Štajerski piščanec s bučnimi semeni,,29.0
perutnina-ptuj,2014-09-07,Neža,,79.0
perutnina-ptuj,2014-09-07,piščančja stegna,,79.0
hofer,2014-09-10,Schogetten čokolada,,45.0
hofer,2014-09-10,Čajne svečke,,39.0
hofer,2014-09-10,Milfina sojin jogurt,,29.0
hofer,2014-09-10,Natur Aktiv bio prekajeni losos,,99.0
hofer,2014-09-10,Goveji čevapčiči/pleskavice,,22.0
hofer,2014-09-10,Lenor mehčalec,,99.0
hofer,2014-09-10,Toffee bonboni,,49.0
hofer,2014-09-10,Suho belo vino,,59.0
hofer,2014-09-10,Schogetten čokolada,,45.0
hofer,2014-09-10,Čajne svečke,,39.0
hofer,2014-09-10,Milfina sojin jogurt,,29.0
hofer,2014-09-10,Natur Aktiv bio prekajeni losos,,99.0
hofer,2014-09-10,Goveji čevapčiči/pleskavice,,22.0
hofer,2014-09-10,Lenor mehčalec,,99.0
hofer,2014-09-10,Toffee bonboni,,49.0
hofer,2014-09-10,Suho belo vino,,59.0
lidl,2014-09-10,Zelena paprika,,99.0
lidl,2014-09-10,Kivi,,25.0
lidl,2014-09-10,Krizantema,,99.0
lidl,2014-09-10,Okrasno grmičevje,,99.0
lidl,2014-09-10,Zelena paprika,,99.0
lidl,2014-09-10,Kivi,,25.0
lidl,2014-09-10,Krizantema,,99.0
lidl,2014-09-10,Okrasno grmičevje,,99.0
perutnina-ptuj,2014-09-14,čajna klobasa,,71.0
perutnina-ptuj,2014-09-14,piščanec razrezan za pohanje,,79.0
perutnina-ptuj,2014-09-14,Ptujska posebna,,59.0
perutnina-ptuj,2014-09-14,piščančji file sveže,,59.0
perutnina-ptuj,2014-09-14,čajna klobasa,,71.0
perutnina-ptuj,2014-09-14,piščanec razrezan za pohanje,,79.0
perutnina-ptuj,2014-09-14,Ptujska posebna,,59.0
perutnina-ptuj,2014-09-14,piščančji file sveže,,59.0
hofer,2014-09-17,Grandessa mini korneti Piccola,,19.0
hofer,2014-09-17,Le Gusto mleta sladka paprika,,59.0
hofer,2014-09-17,Grandessa sladoled na palčki,,33.0
hofer,2014-09-17,Almare Seafood tunina v olju,,99.0
hofer,2014-09-17,Okus podeželja puranji zrezki,,29.0
hofer,2014-09-17,Sweet Valley ananas v koščkih,,59.0
hofer,2014-09-17,Radenska Ora,,79.0
hofer,2014-09-17,Happy Harvest fižol,,99.0
hofer,2014-09-17,Grandessa mini korneti Piccola,,19.0
hofer,2014-09-17,Le Gusto mleta sladka paprika,,59.0
hofer,2014-09-17,Grandessa sladoled na palčki,,33.0
hofer,2014-09-17,Almare Seafood tunina v olju,,99.0
hofer,2014-09-17,Okus podeželja puranji zrezki,,29.0
hofer,2014-09-17,Sweet Valley ananas v koščkih,,59.0
hofer,2014-09-17,Radenska Ora,,79.0
hofer,2014-09-17,Happy Harvest fižol,,99.0
lidl,2014-09-17,Jesenska okrasna košarica,,99.0
lidl,2014-09-17,Encijan,,99.0
lidl,2014-09-17,Jesenska okrasna košarica,,99.0
lidl,2014-09-17,Encijan,,99.0
perutnina-ptuj,2014-09-21,Piščančje peruti sveže,,89.0
perutnina-ptuj,2014-09-21,Poli,,79.0
perutnina-ptuj,2014-09-21,krače puric,,19.0
perutnina-ptuj,2014-09-21,TOPP izdelek aktualnega tedna: piščančji file zrezek,,97.0
perutnina-ptuj,2014-09-21,Piščančje peruti sveže,,89.0
perutnina-ptuj,2014-09-21,Poli,,79.0
perutnina-ptuj,2014-09-21,krače puric,,19.0
perutnina-ptuj,2014-09-21,TOPP izdelek aktualnega tedna: piščančji file zrezek,,97.0
hofer,2014-09-24,Milfina nemško čajno maslo,,99.0
hofer,2014-09-24,Fructal Frutek kašica,,89.0
hofer,2014-09-24,Lenor mehčalec,,99.0
hofer,2014-09-24,Džem,,99.0
hofer,2014-09-24,Nimm,,89.0
hofer,2014-09-24,Lomee ajvar,,79.0
hofer,2014-09-24,Fructal Frutek kašica,,69.0
hofer,2014-09-24,Fructal Frutek sok,,45.0
hofer,2014-09-24,Milfina nemško čajno maslo,,99.0
hofer,2014-09-24,Fructal Frutek kašica,,89.0
hofer,2014-09-24,Lenor mehčalec,,99.0
hofer,2014-09-24,Džem,,99.0
hofer,2014-09-24,Nimm,,89.0
hofer,2014-09-24,Lomee ajvar,,79.0
hofer,2014-09-24,Fructal Frutek kašica,,69.0
hofer,2014-09-24,Fructal Frutek sok,,45.0
lidl,2014-09-24,Slive,,89.0
lidl,2014-09-24,Rdeča pesa,,69.0
lidl,2014-09-24,Cvetoča lončnica,,99.0
lidl,2014-09-24,Krizanteme,,99.0
lidl,2014-09-24,Slive,,89.0
lidl,2014-09-24,Rdeča pesa,,69.0
lidl,2014-09-24,Cvetoča lončnica,,99.0
lidl,2014-09-24,Krizanteme,,99.0
mana,2014-09-30,Trenirka,,24.0
mana,2014-09-30,Jakna,,49.0
mana,2014-09-30,Hlače,,49.0
mana,2014-09-30,Jopica,,49.0
mana,2014-09-30,Jopica,,24.0
mana,2014-09-30,Hlače,,74.0
mana,2014-09-30,Hlače,,24.0
mana,2014-09-30,Trenirka,,49.0
mana,2014-09-30,Jakna,,49.0
mana,2014-09-30,Jopica,,74.0
mana,2014-09-30,Hlače,,74.0
mana,2014-09-30,Trenirka,,24.0
mana,2014-09-30,Jakna,,49.0
mana,2014-09-30,Hlače,,49.0
mana,2014-09-30,Jopica,,49.0
mana,2014-09-30,Jopica,,24.0
mana,2014-09-30,Hlače,,74.0
mana,2014-09-30,Hlače,,24.0
mana,2014-09-30,Trenirka,,49.0
mana,2014-09-30,Jakna,,49.0
mana,2014-09-30,Jopica,,74.0
mana,2014-09-30,Hlače,,74.0
hofer,2014-10-01,Well+Active športni napitek,,39.0
hofer,2014-10-01,Natur Aktiv bio pasirani paradižnik,,99.0
hofer,2014-10-01,Čokoladice v obliki živali,,69.0
hofer,2014-10-01,Shah hrana za mačke,,35.0
hofer,2014-10-01,Studio arašidi Jumbo,,59.0
hofer,2014-10-01,Monarc mlečne rezine,,99.0
hofer,2014-10-01,Good choice ready,,39.0
hofer,2014-10-01,Tandil soft mehčalec,,99.0
hofer,2014-10-01,Well+Active športni napitek,,39.0
hofer,2014-10-01,Natur Aktiv bio pasirani paradižnik,,99.0
hofer,2014-10-01,Čokoladice v obliki živali,,69.0
hofer,2014-10-01,Shah hrana za mačke,,35.0
hofer,2014-10-01,Studio arašidi Jumbo,,59.0
hofer,2014-10-01,Monarc mlečne rezine,,99.0
hofer,2014-10-01,Good choice ready,,39.0
hofer,2014-10-01,Tandil soft mehčalec,,99.0
lidl,2014-10-01,Cvetača,,19.0
lidl,2014-10-01,Limeta,,69.0
lidl,2014-10-01,Vrtnica v lončku,,99.0
lidl,2014-10-01,Rododendron,,99.0
lidl,2014-10-01,Cvetača,,19.0
lidl,2014-10-01,Limeta,,69.0
lidl,2014-10-01,Vrtnica v lončku,,99.0
lidl,2014-10-01,Rododendron,,99.0
perutnina-ptuj,2014-10-05,Extra piščančja klobasa,,29.0
perutnina-ptuj,2014-10-05,Piščančji zrezek s sirom,,68.0
perutnina-ptuj,2014-10-05,Pečenka iz sesekljanega puranjega mesa,,19.0
perutnina-ptuj,2014-10-05,TOPP izdelek: domači piščanec,,9.0
perutnina-ptuj,2014-10-05,Extra piščančja klobasa,,29.0
perutnina-ptuj,2014-10-05,Piščančji zrezek s sirom,,68.0
perutnina-ptuj,2014-10-05,Pečenka iz sesekljanega puranjega mesa,,19.0
perutnina-ptuj,2014-10-05,TOPP izdelek: domači piščanec,,9.0
hofer,2014-10-08,Osana sončnično olje,,79.0
hofer,2014-10-08,Kinder Ferrero Maxi King,,49.0
hofer,2014-10-08,Moser Roth žlahtna polnjena mlečna čokolada,,39.0
hofer,2014-10-08,Just Vegi solata z burgerjem,,49.0
hofer,2014-10-08,Milfina mlečni riž,,29.0
hofer,2014-10-08,Okus podeželja piščančja nabodala,,39.0
hofer,2014-10-08,Fructal Fruc,,79.0
hofer,2014-10-08,Goldland dunajski zrezki,,39.0
hofer,2014-10-08,Osana sončnično olje,,79.0
hofer,2014-10-08,Kinder Ferrero Maxi King,,49.0
hofer,2014-10-08,Moser Roth žlahtna polnjena mlečna čokolada,,39.0
hofer,2014-10-08,Just Vegi solata z burgerjem,,49.0
hofer,2014-10-08,Milfina mlečni riž,,29.0
hofer,2014-10-08,Okus podeželja piščančja nabodala,,39.0
hofer,2014-10-08,Fructal Fruc,,79.0
hofer,2014-10-08,Goldland dunajski zrezki,,39.0
lidl,2014-10-08,Rdeča jabolka po super ceni,,99.0
lidl,2014-10-08,Mesnata čebula,,79.0
lidl,2014-10-08,Okrasno grmičevje,,99.0
lidl,2014-10-08,Cvetoča lončnica,,99.0
lidl,2014-10-08,Zelenka,,99.0
lidl,2014-10-08,Rdeča jabolka po super ceni,,99.0
lidl,2014-10-08,Mesnata čebula,,79.0
lidl,2014-10-08,Okrasno grmičevje,,99.0
lidl,2014-10-08,Cvetoča lončnica,,99.0
lidl,2014-10-08,Zelenka,,99.0
perutnina-ptuj,2014-10-12,Puranje faširano sveže na podstavku,,99.0
perutnina-ptuj,2014-10-12,Piščančja stegna,,89.0
perutnina-ptuj,2014-10-12,Piščančje hrenovke brez ovoja,,87.0
perutnina-ptuj,2014-10-12,TOPP izdelek: piščančji file sveže,,49.0
perutnina-ptuj,2014-10-12,Puranje faširano sveže na podstavku,,99.0
perutnina-ptuj,2014-10-12,Piščančja stegna,,89.0
perutnina-ptuj,2014-10-12,Piščančje hrenovke brez ovoja,,87.0
perutnina-ptuj,2014-10-12,TOPP izdelek: piščančji file sveže,,49.0
hofer,2014-10-15,Studio Party mešani oreščki,,9.0
hofer,2014-10-15,Jumbo mlečne čokoladice,,89.0
hofer,2014-10-15,Osana sončnično olje,,89.0
hofer,2014-10-15,Mr. Perkins črni/zeleni/beli čaj,,69.0
hofer,2014-10-15,Folio vrečke za gospodinjstvo,,49.0
hofer,2014-10-15,Natur Aktiv bio prosene kroglice,,99.0
hofer,2014-10-15,Goriška Brda Merlot,,19.0
