ID;Store;Date;Price (€);Product Name;Product Name Cleaned;Product Name Grouped
277;Mercator;2023-05-16;2.99;Slovenske jagode pakirane 500g;Slovenske jagode pakirane;Slovenske jagode pakirane
278;Mercator;2023-05-16;1.99;Nektarine pakirane 500g;Nektarine pakirane;Nektar
279;Mercator;2023-05-16;0.24;Primorska bela žemlja 100g cena za kos pekarna grosuplje 2+2 cena za 1 kos;Primorska bela žemlja pekarna grosuplje 2+2 cena;Primorska bela žemlja pekarna grosuplje 2+2 cena
280;Lidl;2023-05-17;3.19;Piščančji medaljoni 400 g za;Piščančji medaljoni;Puranji medaljoni
281;Lidl;2023-05-17;3.19;Svinjsko meso za golaž 500 g za;Svinjsko meso golaž;Svinjsko meso golaž
282;Lidl;2023-05-17;3.19;Svinjski zrezki 500 g za;Svinjski zrezki;Svinjski steak
283;Lidl;2023-05-17;3.99;Mesne kroglice 480 g za;Mesne kroglice;Mesne kroglice
284;Lidl;2023-05-17;0.99;Delikatesna slanina 100 g za;Delikatesna slanina;Delikatesna salama
285;Lidl;2023-05-17;1.99;Sir cheddar;Sir cheddar;Sir cheddar
286;Lidl;2023-05-17;0.95;Štručka s česnovim maslom;Štručka s česnovim maslom;Štručka s sirom
287;Lidl;2023-05-17;1.09;Rajski jogurt več vrst 350 ml za;Rajski jogurt več vrst;Jogurt več vrst
288;Lidl;2023-05-17;0.55;Rahel smetanov puding več vrst 200 g za;Rahel smetanov puding več vrst;Kremni smetanov puding
289;Lidl;2023-05-17;1.39;Bio veganska kokosova krema 400 g za;Bio veganska kokosova krema;Bio kokosova krema
290;Lidl;2023-05-17;3.59;Fileji osliča 500 g za;Fileji osliča;Fileji osliča
291;Lidl;2023-05-10;2.65;Piščančji mini file 350 g za;Piščančji mini file;Piščančji file
292;Lidl;2023-05-10;2.99;Piščančja stegna 500 g za;Piščančja stegna;Piščančja stegna
293;Lidl;2023-05-10;2.39;Odščipanci 400 g za;Odščipanci;Odščipanci
294;Lidl;2023-05-10;1.99;Panirani piščančji zrezek 200 g za;Panirani piščančji zrezek;Paniran ribji zrezek
295;Lidl;2023-05-10;1.59;Ljubljanska salama 400 g za;Ljubljanska salama;Milanska salama
296;Lidl;2023-05-10;0.66;Pizza štručka 2 +1;Pizza štručka 2 +1;Pizza šunka
297;Lidl;2023-05-10;3.59;Sveža jajca iz hlevske reje 18 kosov za;Sveža jajca iz hlevske reje 18 kosov;Sveža jajca
298;Lidl;2023-05-10;3.79;Sir jošt v kosu 370 g za;Sir jošt v kosu;Sir jošt
299;Lidl;2023-05-10;2.29;Brazilski oreščki 200 g za;Brazilski oreščki;Bio oreščki
300;Lidl;2023-05-10;4.19;Oslič brez glave 1 kg za;Oslič brez glave;Oslič brez glave
301;Lidl;2023-05-10;3.99;Ogrska mini salama;Ogrska mini salama;Ogrska salama
302;Lidl;2023-05-10;1.49;Jogurt na grški način 4 x 125 g za;Jogurt na grški način 4 x;Jogurt
303;Spar;2023-05-09;3.99;Borovnice pakirano 500 g za;Borovnice;Brovnice
304;Spar;2023-04-25;1.19;Banane;Banane;Banane
305;Spar;2023-04-18;4.99;Borovnice pakirane 500 g za;Borovnice pakirane;Brovnice
306;Lidl;2023-04-19;3.99;File rdeče postrvi 280 g za;File rdeče postrvi;File postrvi
307;Lidl;2023-04-19;3.59;Svinjski zrezki za hitro pripravo 400 g za;Svinjski zrezki hitro pripravo;Svinjski zrezki ()
308;Lidl;2023-04-19;2.39;Odščipanci 400 g za;Odščipanci;Odščipanci
309;Lidl;2023-04-19;1.99;Piščančje peruti 500 g za;Piščančje peruti;Piščančje peruti
310;Lidl;2023-04-19;2.99;Klobasa za kuhanje 500 g za;Klobasa kuhanje;Klobasa kuhanje
311;Lidl;2023-04-19;1.69;Toast šunka 200 g za;Toast šunka;Toast
312;Lidl;2023-04-19;1.29;Tunina pašteta argeta;Tunina pašteta argeta;Tunina eva
313;Lidl;2023-04-19;4.99;Fileji vitkega soma 900 g za;Fileji vitkega soma;Fileji vitkega soma
314;Lidl;2023-04-19;3.79;Nizozemska gavda 450 g za;Nizozemska gavda;Nizozemska gavda
315;Lidl;2023-04-19;0.69;Tekoči jogurt;Tekoči jogurt;Tekoči jogurt
316;Lidl;2023-04-19;0.22;Žemlja xxl;Žemlja xxl;Žemlja
317;Lidl;2023-04-19;0.99;Salama milano;Salama milano;Salama
318;Lidl;2023-04-04;3.99;Piščančji mini file xxl 450 g za;Piščančji mini file xxl;Piščančji file +
319;Lidl;2023-04-04;3.59;Gurmanske pleskavice s hamburško slanino 490 g za;Gurmanske pleskavice s hamburško slanino;Sveže pleskavice
320;Lidl;2023-04-04;2.09;Piščančja stegna 600 g za;Piščančja stegna;Piščančja stegna
321;Lidl;2023-04-04;6.99;Svinjski kotleti xxl;Svinjski kotleti xxl;Svinjski file xxl
322;Lidl;2023-04-04;1.29;Salama s posipom več vrst;Salama s posipom več vrst;Salama več vrst
323;Lidl;2023-04-04;2.99;Čajna klobasica;Čajna klobasica;Čajna klobasa
324;Lidl;2023-04-04;1.19;Mango;Mango;Mango
325;Lidl;2023-04-04;0.59;Mlada čebula;Mlada čebula;Bio čebula
326;Lidl;2023-04-04;1.99;Bučke;Bučke;Bučke
327;Lidl;2023-04-04;1.19;Bio limone;Bio limone;Bio limone
328;Lidl;2023-04-04;4.99;Kalanhoja;Kalanhoja;Kalanhoja
329;Lidl;2023-04-04;4.99;Velikonočni zajček;Velikonočni zajček;Velikonočni zajček
330;Lidl;2023-04-04;5.49;Izbor velikonočnih lončnic;Izbor velikonočnih lončnic;Izbor zelenih lončnic
331;Spar;2023-04-04;1.19;Banane;Banane;Banane
332;Lidl;2023-03-29;4.49;Piščančja nabodala/nabodalca xxl 480 g za;Piščančja nabodala/nabodalca xxl;Piščančja nabodala/nabodalca
333;Lidl;2023-03-29;5.59;Filet de mignon 200 g za;Filet de mignon;Filet de mignon
334;Lidl;2023-03-29;3.99;Puranji medaljoni 400 g za;Puranji medaljoni;Puranji medaljoni
335;Lidl;2023-03-29;5.99;Velikonočna šunka;Velikonočna šunka;Velikonočna šunka
336;Lidl;2023-03-29;2.05;Poli mini;Poli mini;Poli
337;Lidl;2023-03-29;1.09;Slovenska zelena jabolka;Slovenska zelena jabolka;Slovenska jabolka
338;Lidl;2023-03-29;0.79;Rdeča pesa 500 g za;Rdeča pesa;Rdeča pesa
339;Lidl;2023-03-29;1.79;Temno grozdje 500 g za;Temno grozdje;Belo grozdj
340;Lidl;2023-03-29;0.99;Solatna mešanica 125 g za;Solatna mešanica;Solatna mešanica
341;Lidl;2023-03-29;3.99;Vrtni hibiskus;Vrtni hibiskus;Vrtni hibiskus
342;Lidl;2023-03-29;3.99;Jagodičevje;Jagodičevje;Jagodičevje
345;Lidl;2023-03-22;2.89;Svinjski steaki 350 g za;Svinjski steaki;Svinjski steak
346;Lidl;2023-03-22;2.39;Odščipanci 400 g za;Odščipanci;Odščipanci
347;Lidl;2023-03-22;5.49;Račji prsni file 420 g za;Račji prsni file;Račji prsni file
348;Lidl;2023-03-22;2.49;Poetovio piščančji narezek 250 g za;Poetovio piščančji narezek;Poetovio piščančji narezek
349;Lidl;2023-03-22;1.99;Piščančje krače 600 g za;Piščančje krače;Piščančji file
350;Lidl;2023-03-22;1.69;Limone;Limone;Limone
351;Lidl;2023-03-22;1.59;Slovenski česen ”česnek” 150 g za;Slovenski česen ”česnek”;Slovenki česen ”česnek”
352;Lidl;2023-03-22;1.69;Klementine;Klementine;Klementine
353;Lidl;2023-03-22;0.99;Kumare;Kumare;Kumare
355;Lidl;2023-03-22;1.19;Gnojilne palčke za orhideje;Gnojilne palčke orhideje;Bio palčke
357;Lidl;2023-03-22;5.99;Čajna salama;Čajna salama;Čajna
358;Lidl;2023-03-22;0.22;Žemlja xxl;Žemlja xxl;Žemlja
359;Lidl;2023-03-22;1.59;Sir tilsiter;Sir tilsiter;Sir tilzit
360;Lidl;2023-03-22;3.39;Zamrznjene maline 500 g za;Zamrznjene maline;Zamrznjene maline
361;Lidl;2023-03-22;0.75;Mlečna rezina;Mlečna rezina;Mlečna rezina
362;Lidl;2023-03-22;1.99;Sir edamec 250 g za;Sir edamec;Sir edam
363;Lidl;2023-03-22;4.19;Panirani fileji osliča 700 g za;Panirani fileji osliča;Panirani fileji osliča
364;Lidl;2023-03-22;0.65;Tekoči jogurt lahki;Tekoči jogurt lahki;Tekoči jogurt
365;Lidl;2023-03-22;0.69;Tekoči jogurt;Tekoči jogurt;Tekoči jogurt
366;Spar;2023-03-21;1.19;Pomaranče natalia;Pomaranče natalia;Pomaranče
367;Spar;2023-03-21;6.29;Alpsko mleko 6 x 1l za;Alpsko mleko 6 x;Alpsko mleko
368;Lidl;2023-03-15;5.99;Piščančje prsi;Piščančje prsi;Piščančji file
369;Lidl;2023-03-15;3.59;Svinjski zrezki za hitro pripravo 400 g za;Svinjski zrezki hitro pripravo;Svinjski zrezki ()
370;Lidl;2023-03-15;2.45;Pleskavice 450 g za;Pleskavice;Pleskavice
371;Lidl;2023-03-15;5.99;Jelenji medaljoni 100 g za;Jelenji medaljoni;Jelenji medaljoni
372;Lidl;2023-03-15;2.99;Klobasa za kuhanje 500 g za;Klobasa kuhanje;Klobasa kuhanje
373;Lidl;2023-03-15;3.69;Nektarine;Nektarine;Nektar
374;Lidl;2023-03-15;0.29;Kivi;Kivi;Kivi
375;Lidl;2023-03-15;2.19;Bučke;Bučke;Bučke
376;Lidl;2023-03-15;1.79;Belo grozdje;Belo grozdje;Belo grozdje
378;Lidl;2023-03-15;1.79;Nagelj;Nagelj;Nagelj
379;Lidl;2023-03-15;1.99;Okrasno grmičevje;Okrasno grmičevje;Okrasno grmičevje
380;Spar;2023-03-14;1.19;Banane;Banane;Banane
381;Lidl;8. 3. 2023;3.49;Piščančje krače 500 g za;Piščančje krače;Piščančji file
382;Lidl;8. 3. 2023;6.99;Svinjski file 450 g za;Svinjski file;Svinjski file
383;Lidl;8. 3. 2023;4.79;Telečji zrezki 350 g za;Telečji zrezki;Telečji zrezki
384;Lidl;8. 3. 2023;3.49;Gurmanske pleskavice s hamburško slanino 480 g za;Gurmanske pleskavice s hamburško slanino;Sveže pleskavice
385;Lidl;8. 3. 2023;6.49;Sir ementalec 800 g za;Sir ementalec;Sir ementalec
386;Lidl;8. 3. 2023;1.19;Pak choi;Pak choi;Pak choi
387;Lidl;8. 3. 2023;0.69;Redkvice 300 g za;Redkvice;Redkvice
388;Lidl;8. 3. 2023;1.79;Temno grozdje;Temno grozdje;Belo grozdj
389;Lidl;8. 3. 2023;2.99;Bio ingver;Bio ingver;Bio ingver
390;Lidl;8. 3. 2023;1.69;Mini sekulenti;Mini sekulenti;Mini sekulenti
391;Lidl;8. 3. 2023;2.99;Kalanhoja;Kalanhoja;Kalanhoja
392;Lidl;8. 3. 2023;0.79;Primula;Primula;Primula
394;Spar;2023-03-07;0.89;Slovenska jabolka idared;Slovenska jabolka idared;Slovenska jabolka
396;Lidl;2023-03-01;4.99;Filet de mignon 200 g za;Filet de mignon;Filet de mignon
397;Lidl;2023-03-01;1.99;Skutin burek;Skutin burek;Sktin burek
398;Lidl;2023-03-01;1.99;Mesni burek;Mesni burek;Mesni burek
399;Lidl;2023-03-01;1.89;Domači narezek 100 g za;Domači narezek;Poli narezek
400;Lidl;2023-03-01;4.19;Goveje meso za golaž 450 g za;Goveje meso golaž;Goveje meso juho
401;Lidl;2023-03-01;1.19;Salama milano 150 g za;Salama milano;Salama
402;Lidl;2023-03-01;1.75;Skuta 500 g za;Skuta;Skuta
403;Lidl;2023-03-01;1.59;Tlačenka celjske mesnine 400 g za;Tlačenka celjske mesnine;Svinjsko meso golaž
404;Lidl;2023-03-01;1.69;Sir edamec v rezinah 200 g za;Sir edamec v rezinah;Sir edam
405;Lidl;2023-03-01;3.79;Fileji osliča 500 g za;Fileji osliča;Fileji osliča
406;Lidl;2023-03-01;2.29;Jogurt na grški način 1 kg za;Jogurt na grški način;Jogurt
407;Lidl;2023-03-01;2.29;Zamrznjeno sadje;Zamrznjeno sadje;Zamznjeno sadje
408;Lidl;2023-02-22;3.79;Piščančji mini file xxl 450 g za;Piščančji mini file xxl;Piščančji file +
409;Lidl;2023-02-22;2.45;Pleskavice meso kamnik;Pleskavice meso kamnik;Pleskavice
410;Lidl;2023-02-22;4.99;Zrezki divjega prašiča 300 g za;Zrezki divjega prašiča;Zrezki divjega prašiča
411;Lidl;2023-02-22;3.79;Piščančji mini file xxl 450 g za;Piščančji mini file xxl;Piščančji file +
412;Lidl;2023-02-22;3.39;Mesne kroglice z’dežele;Mesne kroglice z’dežele;Mesne kroglice
413;Lidl;2023-02-22;1.09;Slovenska zelena jabolka;Slovenska zelena jabolka;Slovenska jabolka
414;Lidl;2023-02-22;0.89;Mlada špinača;Mlada špinača;Mlada špinača
415;Lidl;2023-02-22;0.99;Slovenska vrtna zelišča;Slovenska vrtna zelišča;Slovenska zelišče
416;Lidl;2023-02-22;0.89;Slovensko korenje;Slovensko korenje;Bio korenje
417;Lidl;2023-02-22;1.29;Cvetlične čebulice od;Cvetlične čebulice od;Cvetlične čebulice
418;Lidl;2023-02-22;0.79;Semenske vrečke valentin;Semenske vrečke valentin;Semenske vrečke valentin
419;Lidl;2023-02-22;5.99;Jasmin;Jasmin;Jasmin
420;Lidl;2023-02-22;2.99;Sukulente;Sukulente;Sukulente
421;Spar;2023-02-21;1.19;Banane;Banane;Banane
422;Lidl;2023-02-15;1.99;Jabolka pink lady;Jabolka pink lady;Jabolka
423;Lidl;2023-02-15;0.99;Slovenska gomoljna zelena;Slovenska gomoljna zelena;Slovenska zelena paprika
424;Lidl;2023-02-15;2.29;Rdeče pomaranče 2 kg za;Rdeče pomaranče;Sok pomaranče
425;Lidl;2023-02-15;0.99;Bio kumare;Bio kumare;Rio mare
426;Lidl;2023-02-15;1.99;Cvetoča lončnica;Cvetoča lončnica;Cvetoča lončnica
427;Lidl;2023-02-15;6.99;Orhideja phalaenopsis;Orhideja phalaenopsis;Orhideja phalaenopsis
428;Lidl;2023-02-15;7.49;Kala;Kala;Kala
429;Lidl;2023-02-15;0.79;Primula;Primula;Primula
430;Spar;2023-02-14;0.99;Pomaranče 1 kg za;Pomaranče;Pomaranče
431;Lidl;2023-02-07;2.99;Krvavice meso kamnik 600 g za;Krvavice meso kamnik;Krvavice
432;Lidl;2023-02-07;3.99;Pečenice xxl;Pečenice xxl;Pečenice
433;Lidl;2023-02-07;2.09;Piščančja stegna 600 g za;Piščančja stegna;Piščančja stegna
434;Lidl;2023-02-07;4.69;Telečji zrezki 350 g za;Telečji zrezki;Telečji zrezki
435;Lidl;2023-02-07;0.89;Slovenska črna redkev;Slovenska črna redkev;Slovenska črna redkev
436;Lidl;2023-02-07;1.49;Kivi;Kivi;Kivi
437;Lidl;2023-02-07;1.89;Bučke;Bučke;Bučke
438;Lidl;2023-02-07;1.29;Grenivke;Grenivke;Grenivke
439;Lidl;2023-02-07;5.99;Dvobarvna vrtnica v lončku;Dvobarvna vrtnica v lončku;Dvobarvna vrtnica v lončku
440;Lidl;2023-02-07;3.99;Čebulice hijacint;Čebulice hijacint;Čebulice narcis
441;Lidl;2023-02-07;2.49;Cimbidijev cvet;Cimbidijev cvet;Cimbidijev cvet
442;Lidl;2023-02-07;2.99;Kalanhoja;Kalanhoja;Kalanhoja
443;Lidl;2023-02-01;3.29;Piščančji mini file xxl 450 g za;Piščančji mini file xxl;Piščančji file +
444;Lidl;2023-02-01;3.99;Goveje meso za golaž 480 g za;Goveje meso golaž;Goveje meso juho
445;Lidl;2023-02-01;1.99;Piščančja stegna/krače 600 g za;Piščančja stegna/krače;Piščančja stegna
446;Lidl;2023-02-01;3.79;Puranji medaljoni 400 g za;Puranji medaljoni;Puranji medaljoni
447;Lidl;2023-02-01;1.49;Mango;Mango;Mango
448;Lidl;2023-02-01;1.59;Slovenski česen ”česnek” 150 g za;Slovenski česen ”česnek”;Slovenki česen ”česnek”
449;Lidl;2023-02-01;2.29;Rdeče pomaranče;Rdeče pomaranče;Sok pomaranče
450;Lidl;2023-02-01;1.49;Brokoli;Brokoli;Brokoli
451;Lidl;2023-02-01;3.99;Zelena lončnica;Zelena lončnica;Zelena lončnica
452;Lidl;2023-02-01;5.99;Fikus ginseng ali pahira;Fikus ginseng ali pahira;Fikus ginseng ali pahira
453;Lidl;2023-02-01;2.99;Kalanhoja;Kalanhoja;Kalanhoja
454;Lidl;2023-02-01;2.99;Primula;Primula;Primula
455;Lidl;2023-01-25;3.99;Vampi xxl 650 g za;Vampi xxl;Vampi
456;Lidl;2023-01-25;1.79;Piščančja bedra 500 g za;Piščančja bedra;Piščančja bedra
457;Lidl;2023-01-25;2.45;Pleskavice meso kamnik 450 g za;Pleskavice meso kamnik;Pleskavice
459;Lidl;2023-01-25;4.63;Poli piščančja posebna;Poli piščančja posebna;Ave piščančja posebna
460;Lidl;2023-01-25;2.99;Borovnice 400 g za;Borovnice;Brovnice
461;Lidl;2023-01-25;1.19;Pak choi 2 kosa za;Pak choi 2 kosa;Pak choi
462;Lidl;2023-01-25;1.29;Bio limone;Bio limone;Bio limone
463;Lidl;2023-01-25;1.99;Rdeča paprika;Rdeča paprika;Rdeča paprika
464;Lidl;2023-01-25;2.99;Kakteja;Kakteja;Kakteja
465;Lidl;2023-01-25;1.99;Sobna primula;Sobna primula;Sobna primula
466;Lidl;2023-01-25;1.99;Krizanteme;Krizanteme;Krizanteme
467;Spar;24. 1. 2023;1.29;Pomaranče natalia;Pomaranče natalia;Pomaranče
468;Spar;24. 1. 2023;6.29;30 na alpsko mleko 6 x 1l za;30 na alpsko mleko 6 x;30 na alpsko mleko 6 x
469;Lidl;2023-01-18;3.99;Zrezki divjega prašiča 300 g za;Zrezki divjega prašiča;Zrezki divjega prašiča
470;Lidl;2023-01-18;2.79;Piščančji zrezki/mini fileji 350 g za;Piščančji zrezki/mini fileji;Piščančji zrezki/mini fileji
471;Lidl;2023-01-18;2.39;Odščipanci meso kamnik 400 g za;Odščipanci meso kamnik;Odščipanci
472;Lidl;2023-01-18;3.99;Mesne kroglice 450 g za;Mesne kroglice;Mesne kroglice
473;Lidl;2023-01-18;3.39;Ogrska mini salama 330 g za;Ogrska mini salama;Ogrska salama
474;Lidl;2023-01-18;1.69;Limone;Limone;Limone
475;Lidl;2023-01-18;1.69;Česen pakirano 400 g za;Česen;Česen
476;Lidl;2023-01-18;0.99;Motovilec 150 g za;Motovilec;Matovilec
477;Lidl;2023-01-18;1.49;Pomelo;Pomelo;Pomelo
478;Lidl;2023-01-18;1.99;Cvetlične čebulice;Cvetlične čebulice;Cvetlične čebulice
479;Lidl;2023-01-18;3.49;Čebulice hijacint;Čebulice hijacint;Čebulice narcis
480;Lidl;2023-01-18;0.99;Mini rastlinjak;Mini rastlinjak;Mini rastlinjak
482;Spar;2023-01-17;1.49;Limone;Limone;Limone
483;Lidl;2023-01-11;1.39;Bio limone 500 g za;Bio limone;Bio limone
484;Lidl;2023-01-11;0.89;Mlada špinača 125 g za;Mlada špinača;Mlada špinača
485;Lidl;2023-01-11;1.89;Slovenski sladki krompir;Slovenski sladki krompir;Slovenski krompir
486;Lidl;2023-01-11;0.89;Slovenska rdeča pesa;Slovenska rdeča pesa;Vložena rdeča pesa
487;Lidl;2023-01-11;0.99;Čebulice narcis;Čebulice narcis;Čebulice narcis
488;Lidl;2023-01-11;3.99;Cvetlične čebulice;Cvetlične čebulice;Cvetlične čebulice
489;Lidl;2023-01-11;2.49;Cvetlične čebulice;Cvetlične čebulice;Cvetlične čebulice
490;Lidl;2023-01-04;3.49;Piščančji mini file xxl 450 g za;Piščančji mini file xxl;Piščančji file +
491;Lidl;2023-01-04;2.99;Svinjsko meso za golaž 500 g za;Svinjsko meso golaž;Svinjsko meso golaž
492;Lidl;2023-01-04;2.85;Krvavice 600 g za;Krvavice;Krvavice
493;Lidl;2023-01-04;2.99;Gurmanske pleskavice s mesnato slanino 480 g za;Gurmanske pleskavice s mesnato slanino;Sveže pleskavice
494;Lidl;2023-01-04;5.49;Kmečka suha salama 500 g za;Kmečka suha salama;Kmečka suha salama
496;Lidl;2023-01-04;0.21;Pirina štručka 3 +1;Pirina štručka 3 +1;Pirina štručka 2 +1
497;Lidl;2023-01-04;1.99;Sir cheddar;Sir cheddar;Sir cheddar
498;Lidl;2023-01-04;2.39;Jadranske sardele 1 kg za;Jadranske sardele;Jadranske sardele
499;Lidl;2023-01-04;0.69;Njoki 500 g za;Njoki;Njoki
500;Lidl;2023-01-04;2.29;Mešanica oreščkov 200 g za;Mešanica oreščkov;Mešanica žit
501;Lidl;2023-01-04;0.59;Smetanov desert grandisio;Smetanov desert grandisio;Smetanov desert
502;Lidl;2023-01-04;0.29;Kivi;Kivi;Kivi
503;Lidl;2023-01-04;0.79;Slovensko belo zelje;Slovensko belo zelje;Slovensko zelje
504;Lidl;2023-01-04;0.89;Kumare;Kumare;Kumare
505;Lidl;2023-01-04;2.99;Pomaranče;Pomaranče;Pomaranče
506;Lidl;2023-01-04;1.99;Čebulice hijacint;Čebulice hijacint;Čebulice narcis
507;Lidl;2023-01-04;0.99;Mini kalanhoje;Mini kalanhoje;Mini kalanhoje
508;Lidl;2023-01-04;7.99;Bambus sreče;Bambus sreče;Bambus sreče
509;Lidl;2022-12-28;3.49;Mesne kroglice 450 g za;Mesne kroglice;Mesne kroglice
510;Lidl;2022-12-28;1.99;Piščančja stegna/krače 600 g za;Piščančja stegna/krače;Piščančja stegna
511;Lidl;2022-12-28;4.49;Telečji zrezki 350 g za;Telečji zrezki;Telečji zrezki
512;Lidl;2022-12-28;1.29;Salama s posipom 100 g za;Salama s posipom;Salama več vrst
513;Lidl;2022-12-28;3.79;Sir jošt v kosu 370 g za;Sir jošt v kosu;Sir jošt
514;Lidl;2022-12-28;1.99;Jogurt na grški način 1 kg za;Jogurt na grški način;Jogurt
515;Lidl;2022-12-28;0.75;Jabolčni žepek;Jabolčni žepek;Jabolčni kis
516;Lidl;2022-12-28;2.19;Tirolska salama meso kamnik 500 g za;Tirolska salama meso kamnik;Tirolska salama
517;Lidl;2022-12-28;5.99;Postrv;Postrv;Postrv
518;Lidl;2022-12-28;1.09;Tekoči jogurt več vrst 500 g za;Tekoči jogurt več vrst;Jogurt več vrst
519;Lidl;2022-12-28;0.79;Mlečna rezina 4 x 28 g za;Mlečna rezina 4 x;Mlečna rezina
520;Lidl;2022-12-28;0.99;Slovenski ohrovt;Slovenski ohrovt;Slovenski ohrovt
521;Lidl;2022-12-28;1.49;Mango;Mango;Mango
522;Lidl;2022-12-28;1.49;Hruške;Hruške;Hruške
523;Lidl;2022-12-28;1.69;Slovenki česen ”česnek”;Slovenki česen ”česnek”;Slovenki česen ”česnek”
524;Lidl;2022-12-28;1.99;Deteljica sreče od;Deteljica sreče od;Deteljica sreče
525;Lidl;2022-12-21;3.19;Piščančje meso v kockah 400 g za;Piščančje meso v kockah;Piščančje mleto meso
526;Lidl;2022-12-21;2.45;Pleskavice 450 g za;Pleskavice;Pleskavice
528;Lidl;2022-12-21;3.49;Sveža svinjska slanina;Sveža svinjska slanina;Sveža svinjska slanina
529;Lidl;2022-12-21;3.99;Goveje meso za golaž 480 g za;Goveje meso golaž;Goveje meso juho
530;Lidl;2022-12-21;0.89;Slovenska črna redkev;Slovenska črna redkev;Slovenska črna redkev
531;Lidl;2022-12-21;1.49;Kivi;Kivi;Kivi
532;Lidl;2022-12-21;2.49;Avokado;Avokado;Avokado
533;Lidl;2022-12-21;2.69;Slovenski krompir 5 kg za;Slovenski krompir;Slovenski krompir
534;Lidl;2022-12-21;6.99;Zelena lončnica;Zelena lončnica;Zelena lončnica
535;Lidl;2022-12-21;3.99;Teloh;Teloh;Teloh
536;Lidl;2022-12-14;3.59;Puranji medaljoni 400 g za;Puranji medaljoni;Puranji medaljoni
537;Lidl;2022-12-14;2.89;Pečenice 480 g za;Pečenice;Pečenice
538;Lidl;2022-12-14;2.39;Odščipanci 400 g za;Odščipanci;Odščipanci
539;Lidl;2022-12-14;4.49;Domače koline 800 g za;Domače koline;Domače koline
540;Lidl;2022-12-14;4.63;Poli 500 g za;Poli;Poli
541;Lidl;2022-12-14;1.79;Belo grozdje 500 g za;Belo grozdje;Belo grozdje
542;Lidl;2022-12-14;1.19;Slovenska gomoljna zelena;Slovenska gomoljna zelena;Slovenska zelena paprika
543;Lidl;2022-12-14;1.49;Grenivke;Grenivke;Grenivke
544;Lidl;2022-12-14;1.49;Tribarvna paprika 500 g za;Tribarvna paprika;Tribarvna paprika
545;Lidl;2022-12-14;2.49;Cimbidijev cvet;Cimbidijev cvet;Cimbidijev cvet
546;Lidl;2022-12-14;2.99;Kalanhoja;Kalanhoja;Kalanhoja
548;Lidl;2022-12-07;3.59;Piščančji zrezki 500 g za;Piščančji zrezki;Puranji zrezki
549;Lidl;2022-12-07;2.49;Medaljoni svinjskega fileja 200 g za;Medaljoni svinjskega fileja;Medaljoni svinjskega fileja
550;Lidl;2022-12-07;2.79;Goveji vampi 500 g za;Goveji vampi;Goveji rep
551;Lidl;2022-12-07;2.79;Svinjski vrat 500 g za;Svinjski vrat;Svinjski file
